fn,sn,x,y
192,3,112,125
192,3,111,124
192,3,123,119
192,3,131,112
192,3,132,109
192,3,139,105
192,3,145,106
192,3,145,100
192,4,112,167
193,0,0,0
193,0,0,65
193,0,13,63
193,0,180,31
193,0,316,5
193,0,320,4
193,0,320,0
193,1,319,14
193,1,139,54
193,1,4,84
193,1,0,85
193,1,0,126
193,1,30,118
193,1,111,95
193,1,147,85
193,1,150,82
193,1,155,80
193,1,165,80
193,1,246,57
193,1,317,37
193,1,320,36
193,1,320,14
193,2,319,46
193,2,242,70
193,2,171,92
193,2,171,97
193,2,167,103
193,2,167,111
193,2,170,116
193,2,179,123
193,2,184,130
193,2,184,142
193,2,178,151
193,2,169,163
193,2,168,172
193,2,171,180
193,2,320,180
193,2,319,177
193,2,315,178
193,2,305,174
193,2,315,167
193,2,320,164
193,2,320,46
193,3,142,101
193,3,68,124
193,3,0,145
193,3,0,180
193,3,128,180
193,3,128,175
193,3,116,175
193,3,96,171
193,3,92,168
193,3,91,165
193,3,95,161
193,3,94,159
193,3,103,161
193,3,108,164
193,3,110,163
193,3,108,159
193,3,116,163
193,3,120,167
193,3,127,166
193,3,129,165
193,3,131,155
193,3,131,143
193,3,128,134
193,3,130,124
193,3,128,120
193,3,116,121
193,3,112,120
193,3,111,118
193,3,117,118
193,3,127,114
193,3,132,110
193,3,132,108
193,3,139,106
193,3,144,106
193,3,144,101
194,0,0,0
194,0,0,64
194,0,9,63
194,0,170,33
194,0,320,5
194,0,320,0
194,1,316,16
194,1,181,45
194,1,37,76
194,1,0,84
194,1,0,125
194,1,31,117
194,1,144,86
194,1,147,85
194,1,149,81
194,1,155,79
194,1,166,80
194,1,295,45
194,1,320,38
194,1,320,16
194,2,319,48
194,2,223,77
194,2,170,93
194,2,167,100
194,2,166,101
194,2,166,111
194,2,170,116
194,2,178,122
194,2,182,128
194,2,182,142
194,2,180,149
194,2,168,164
194,2,166,169
194,2,166,180
194,2,319,180
194,2,317,178
194,2,309,174
194,2,319,168
194,2,320,167
194,2,320,48
194,3,140,102
194,3,110,111
194,3,110,112
194,3,124,112
194,3,137,107
194,3,143,105
194,3,142,102
194,4,106,112
194,4,57,127
194,4,0,144
194,4,0,180
194,4,124,180
194,4,126,171
194,4,108,171
194,4,94,169
194,4,90,165
194,4,86,165
194,4,88,158
194,4,90,157
194,4,90,156
194,4,99,157
194,4,103,160
194,4,108,160
194,4,105,157
194,4,104,154
194,4,112,158
194,4,118,163
194,4,124,162
194,4,129,159
194,4,131,151
194,4,130,139
194,4,128,136
194,4,129,121
194,4,126,116
194,4,113,115
194,4,109,112
195,0,0,0
195,0,0,63
195,0,10,62
195,0,198,28
195,0,320,6
195,0,320,0
195,1,317,17
195,1,187,44
195,1,53,72
195,1,1,83
195,1,0,84
195,1,0,124
195,1,35,115
195,1,134,89
195,1,144,86
195,1,147,81
195,1,147,79
195,1,157,77
195,1,165,80
195,1,175,78
195,1,259,56
195,1,319,40
195,1,320,39
195,1,320,17
195,2,319,50
195,2,237,74
195,2,172,93
195,2,169,94
195,2,164,102
195,2,165,111
195,2,176,119
195,2,181,126
195,2,181,147
195,2,167,165
195,2,164,171
195,2,163,180
195,2,320,180
195,2,317,177
195,2,313,175
195,2,320,171
195,2,320,50
195,3,137,103
195,3,134,105
195,3,138,106
195,3,141,105
195,3,141,103
195,4,130,105
195,5,113,110
195,5,48,129
195,5,0,143
195,5,0,180
195,5,121,180
195,5,125,168
195,5,125,166
195,5,110,166
195,5,91,164
195,5,87,163
195,5,86,160
195,5,82,160
195,5,84,153
195,5,86,152
195,5,85,150
195,5,94,151
195,5,99,154
195,5,104,154
195,5,103,152
195,5,101,152
195,5,100,148
195,5,109,152
195,5,115,157
195,5,122,156
195,5,129,154
195,5,131,149
195,5,130,137
195,5,128,134
195,5,129,119
195,5,125,112
195,5,121,110
196,0,0,0
196,0,0,62
196,0,11,61
196,0,176,32
196,0,319,7
196,0,320,6
196,0,320,0
196,1,317,18
196,1,149,52
196,1,1,82
196,1,0,83
196,1,0,123
196,1,56,109
196,1,103,97
196,1,110,95
196,1,141,87
196,1,146,78
196,1,156,75
196,1,165,78
196,1,165,80
196,1,173,79
196,1,283,51
196,1,318,42
196,1,320,41
196,1,320,18
196,2,319,52
196,2,230,77
196,2,166,95
196,2,163,98
196,2,163,108
196,2,171,115
196,2,176,120
196,2,180,129
196,2,180,145
196,2,174,154
196,2,165,166
196,2,163,170
196,2,163,180
196,2,320,180
196,2,319,177
196,2,317,177
196,2,320,174
196,2,320,52
196,3,138,103
196,4,120,108
196,4,49,128
196,4,0,142
196,4,0,180
196,4,120,180
196,4,125,163
196,4,125,160
196,4,104,159
196,4,83,155
196,4,79,154
196,4,76,156
196,4,77,151
196,4,80,150
196,4,80,146
196,4,91,146
196,4,98,147
196,4,96,143
196,4,102,144
196,4,112,151
196,4,130,147
196,4,130,137
196,4,127,132
196,4,127,112
196,4,123,108
197,0,0,0
197,0,0,61
197,0,11,60
197,0,235,22
197,0,317,8
197,0,320,7
197,0,320,0
197,1,318,19
197,1,185,45
197,1,32,75
197,1,1,81
197,1,0,82
197,1,0,121
197,1,8,120
197,1,113,94
197,1,110,92
197,1,105,91
197,1,104,88
197,1,102,86
197,1,108,85
197,1,108,87
197,1,118,89
197,1,121,91
197,1,130,90
197,1,137,88
197,1,143,76
197,1,143,74
197,1,156,73
197,1,162,76
197,1,164,81
197,1,182,77
197,1,271,55
197,1,320,43
197,1,320,19
197,2,318,54
197,2,252,72
197,2,160,97
197,2,160,104
197,2,164,109
197,2,172,116
197,2,177,126
197,2,178,142
197,2,171,153
197,2,165,162
197,2,163,168
197,2,164,180
197,2,320,180
197,2,320,54
197,3,123,107
197,3,13,137
197,3,0,141
197,3,0,180
197,3,120,180
197,3,121,179
197,3,124,163
197,3,126,153
197,3,105,153
197,3,84,147
197,3,77,147
197,3,69,152
197,3,70,147
197,3,73,146
197,3,73,144
197,3,84,141
197,3,90,140
197,3,90,137
197,3,100,140
197,3,107,144
197,3,118,142
197,3,129,139
197,3,127,132
197,3,125,129
197,3,125,107
198,0,0,0
198,0,0,60
198,0,11,59
198,0,254,19
198,0,320,8
198,0,320,0
198,1,318,20
198,1,159,50
198,1,1,80
198,1,0,81
198,1,0,120
198,1,12,118
198,1,117,93
198,1,115,85
198,1,106,82
198,1,102,82
198,1,102,80
198,1,99,78
198,1,101,77
198,1,101,75
198,1,104,74
198,1,104,76
198,1,112,76
198,1,122,83
198,1,128,85
198,1,128,89
198,1,133,89
198,1,136,79
198,1,141,70
198,1,146,69
198,1,153,69
198,1,159,72
198,1,161,82
198,1,179,78
198,1,297,50
198,1,318,45
198,1,320,44
198,1,320,20
198,2,317,56
198,2,226,80
198,2,157,98
198,2,158,102
198,2,166,110
198,2,172,120
198,2,174,132
198,2,174,139
198,2,164,157
198,2,164,169
198,2,166,175
198,2,166,180
198,2,320,180
198,2,320,56
198,3,119,108
198,3,16,135
198,3,1,139
198,3,0,140
198,3,0,180
198,3,122,180
198,3,127,151
198,3,128,145
198,3,102,145
198,3,87,139
198,3,81,140
198,3,78,142
198,3,66,144
198,3,63,146
198,3,66,141
198,3,75,135
198,3,95,135
198,3,104,137
198,3,124,130
198,3,123,126
198,3,122,108
199,0,0,0
199,0,0,59
199,0,17,57
199,0,237,22
199,0,319,9
199,0,320,8
199,0,320,0
199,1,317,21
199,1,164,49
199,1,0,79
199,1,0,119
199,1,19,115
199,1,115,93
199,1,117,91
199,1,113,87
199,1,109,76
199,1,93,71
199,1,90,70
199,1,95,69
199,1,93,66
199,1,96,66
199,1,106,65
199,1,111,69
199,1,113,69
199,1,115,73
199,1,121,78
199,1,125,84
199,1,129,86
199,1,131,76
199,1,137,66
199,1,148,64
199,1,155,68
199,1,157,68
199,1,157,78
199,1,158,83
199,1,237,65
199,1,320,46
199,1,320,21
199,2,316,58
199,2,185,91
199,2,158,98
199,2,156,100
199,2,167,117
199,2,169,128
199,2,169,135
199,2,162,151
199,2,162,158
199,2,165,167
199,2,167,171
199,2,168,180
199,2,320,180
199,2,320,58
199,3,118,108
199,3,11,135
199,3,0,138
199,3,0,180
199,3,124,180
199,3,127,164
199,3,128,150
199,3,128,137
199,3,127,135
199,3,113,136
199,3,95,136
199,3,82,135
199,3,77,138
199,3,73,142
199,3,64,144
199,3,59,143
199,3,57,143
199,3,59,138
199,3,65,136
199,3,68,130
199,3,73,128
199,3,87,130
199,3,98,130
199,3,120,121
199,3,120,108
200,0,0,0
200,0,0,33
200,0,3,56
200,0,4,57
200,0,16,56
200,0,238,22
200,0,316,10
200,0,320,9
200,0,320,0
200,1,316,22
200,1,146,52
200,1,101,60
200,1,100,62
200,1,110,70
200,1,115,74
200,1,118,79
200,1,124,82
200,1,125,81
200,1,127,72
200,1,134,62
200,1,144,61
200,1,151,65
200,1,152,67
200,1,153,80
200,1,150,84
200,1,158,83
200,1,258,61
200,1,317,48
200,1,320,47
200,1,320,22
200,2,318,59
200,2,216,84
200,2,154,99
200,2,160,111
200,2,163,124
200,2,163,134
200,2,158,148
200,2,160,158
200,2,167,169
200,2,168,180
200,2,320,180
200,2,320,59
200,3,78,64
200,3,4,77
200,3,0,78
200,3,0,117
200,3,9,116
200,3,113,93
200,3,112,88
200,3,107,82
200,3,104,79
200,3,100,70
200,3,79,69
200,3,79,67
200,3,83,67
200,3,82,64
200,4,117,108
200,4,2,136
200,4,0,137
200,4,0,180
200,4,126,180
200,4,129,167
200,4,129,153
200,4,128,140
200,4,124,129
200,4,122,127
200,4,114,131
200,4,95,132
200,4,79,135
200,4,74,138
200,4,70,146
200,4,70,148
200,4,65,150
200,4,60,152
200,4,59,150
200,4,56,151
200,4,56,149
200,4,54,149
200,4,56,143
200,4,59,140
200,4,61,130
200,4,64,129
200,4,88,127
200,4,101,122
200,4,118,113
200,4,118,108
200,5,56,148
200,6,61,148
200,7,60,149
201,0,0,0
201,0,0,56
201,0,7,56
201,0,7,47
201,0,1,0
201,1,5,0
201,1,6,13
201,1,11,54
201,1,14,55
201,1,320,10
201,1,320,0
201,2,315,23
201,2,120,56
201,2,91,61
201,2,89,63
201,2,105,70
201,2,109,75
201,2,117,80
201,2,121,79
201,2,123,70
201,2,129,61
201,2,133,60
201,2,141,60
201,2,146,63
201,2,148,63
201,2,149,79
201,2,144,85
201,2,153,84
201,2,304,52
201,2,320,48
201,2,320,23
201,3,316,61
201,3,188,91
201,3,153,99
201,3,153,102
201,3,157,114
201,3,158,122
201,3,158,133
201,3,155,143
201,3,155,150
201,3,162,160
201,3,166,169
201,3,167,180
201,3,320,180
201,3,320,61
201,4,61,66
201,4,2,76
201,4,0,77
201,4,0,116
201,4,26,111
201,4,110,93
201,4,106,86
201,4,101,81
201,4,95,78
201,4,88,70
201,4,86,69
201,4,67,73
201,4,67,71
201,4,70,70
201,4,64,68
201,4,64,66
201,5,75,68
201,6,115,108
201,6,4,134
201,6,0,135
201,6,0,180
201,6,127,180
201,6,130,168
201,6,131,161
201,6,124,133
201,6,120,127
201,6,114,128
201,6,110,131
201,6,87,134
201,6,71,142
201,6,70,151
201,6,68,157
201,6,63,162
201,6,62,160
201,6,60,160
201,6,59,156
201,6,57,158
201,6,55,157
201,6,56,149
201,6,55,145
201,6,58,139
201,6,79,131
201,6,94,122
201,6,108,113
201,6,116,112
201,7,60,154
201,7,61,156
202,0,0,0
202,0,0,55
202,0,12,54
202,0,15,53
202,0,13,32
202,0,9,0
202,1,14,0
202,1,15,16
202,1,19,51
202,1,20,52
202,1,33,51
202,1,316,11
202,1,320,10
202,1,320,0
202,2,313,24
202,2,117,56
202,2,0,75
202,2,0,114
202,2,9,113
202,2,102,94
202,2,106,92
202,2,99,84
202,2,97,82
202,2,89,80
202,2,77,72
202,2,72,74
202,2,65,77
202,2,57,77
202,2,51,74
202,2,50,71
202,2,54,71
202,2,54,69
202,2,72,66
202,2,82,67
202,2,96,70
202,2,106,76
202,2,115,80
202,2,117,80
202,2,120,69
202,2,125,62
202,2,125,60
202,2,137,60
202,2,143,63
202,2,145,63
202,2,146,78
202,2,141,84
202,2,142,86
202,2,280,58
202,2,319,50
202,2,320,49
202,2,320,24
202,3,318,62
202,3,184,92
202,3,153,99
202,3,150,101
202,3,154,111
202,3,154,134
202,3,152,141
202,3,152,150
202,3,159,157
202,3,162,167
202,3,163,179
202,3,164,180
202,3,320,180
202,3,320,62
202,4,112,108
202,4,1,133
202,4,0,134
202,4,0,180
202,4,126,180
202,4,129,172
202,4,130,164
202,4,127,157
202,4,121,131
202,4,117,129
202,4,112,131
202,4,106,136
202,4,86,141
202,4,82,143
202,4,82,145
202,4,77,147
202,4,71,152
202,4,70,158
202,4,73,162
202,4,72,172
202,4,70,172
202,4,68,167
202,4,64,169
202,4,61,168
202,4,60,165
202,4,57,163
202,4,56,159
202,4,58,154
202,4,76,141
202,4,83,134
202,4,94,125
202,4,102,118
202,4,112,115
202,4,114,113
202,4,114,108
203,0,0,0
203,0,0,54
203,0,23,51
203,0,18,6
203,0,17,0
203,1,23,0
203,1,23,9
203,1,27,45
203,1,28,50
203,1,75,44
203,1,319,11
203,1,320,10
203,1,320,0
203,2,318,24
203,2,54,65
203,2,3,73
203,2,0,74
203,2,0,112
203,2,11,111
203,2,103,93
203,2,98,88
203,2,94,85
203,2,85,84
203,2,72,78
203,2,68,79
203,2,58,85
203,2,48,84
203,2,42,82
203,2,42,81
203,2,51,80
203,2,67,73
203,2,76,72
203,2,91,73
203,2,106,79
203,2,116,81
203,2,117,71
203,2,122,63
203,2,126,61
203,2,134,61
203,2,141,64
203,2,144,79
203,2,140,83
203,2,140,85
203,2,150,84
203,2,314,52
203,2,320,51
203,2,320,24
203,3,315,64
203,3,198,89
203,3,151,99
203,3,148,101
203,3,153,113
203,3,152,135
203,3,150,142
203,3,151,151
203,3,158,160
203,3,161,180
203,3,320,180
203,3,320,64
203,4,109,108
203,4,1,131
203,4,0,132
203,4,0,180
203,4,70,180
203,4,68,178
203,4,63,175
203,4,63,169
203,4,79,153
203,4,88,142
203,4,97,132
203,4,102,126
203,4,102,124
203,4,108,123
203,4,114,118
203,4,113,108
203,5,117,134
203,5,109,141
203,5,109,143
203,5,100,146
203,5,86,153
203,5,74,164
203,5,76,171
203,5,81,175
203,5,84,177
203,5,82,180
203,5,124,180
203,5,128,168
203,5,127,162
203,5,123,146
203,5,120,134
204,0,0,0
204,0,0,51
204,0,13,50
204,0,28,48
204,0,31,46
204,0,26,0
204,1,32,0
204,1,33,16
204,1,36,45
204,1,37,46
204,1,52,45
204,1,316,11
204,1,320,10
204,1,320,0
204,2,317,24
204,2,40,65
204,2,0,71
204,2,0,110
204,2,30,105
204,2,94,93
204,2,98,91
204,2,93,90
204,2,85,90
204,2,72,87
204,2,67,87
204,2,58,93
204,2,53,96
204,2,41,95
204,2,38,94
204,2,37,92
204,2,47,92
204,2,67,81
204,2,85,78
204,2,93,79
204,2,107,82
204,2,115,82
204,2,116,72
204,2,120,65
204,2,120,63
204,2,128,61
204,2,139,64
204,2,141,69
204,2,143,79
204,2,140,84
204,2,154,82
204,2,316,52
204,2,320,51
204,2,320,24
204,3,318,64
204,3,170,94
204,3,146,99
204,3,150,106
204,3,153,114
204,3,152,131
204,3,150,140
204,3,150,148
204,3,152,153
204,3,158,161
204,3,158,180
204,3,320,180
204,3,320,64
204,4,111,106
204,4,3,128
204,4,0,129
204,4,0,180
204,4,74,180
204,4,78,175
204,4,81,168
204,4,92,156
204,4,103,138
204,4,114,128
204,4,115,126
204,4,115,114
204,4,113,106
204,5,120,139
204,5,113,148
204,5,106,154
204,5,94,163
204,5,82,173
204,5,81,178
204,5,82,180
204,5,123,180
204,5,127,169
204,5,127,163
204,5,124,153
204,5,121,139
205,0,0,0
205,0,0,47
205,0,15,46
205,0,39,43
205,0,38,28
205,0,35,0
205,1,42,0
205,1,42,10
205,1,45,41
205,1,48,42
205,1,318,9
205,1,320,8
205,1,320,0
205,2,314,23
205,2,23,64
205,2,1,67
205,2,0,68
205,2,0,106
205,2,14,104
205,2,59,96
205,2,69,90
205,2,91,83
205,2,98,84
205,2,115,84
205,2,116,72
205,2,121,63
205,2,125,61
205,2,132,61
205,2,139,63
205,2,143,76
205,2,142,81
205,2,157,79
205,2,317,51
205,2,320,50
205,2,320,23
205,3,315,64
205,3,148,96
205,3,148,100
205,3,151,104
205,3,154,113
205,3,153,130
205,3,151,138
205,3,152,150
205,3,158,159
205,3,159,168
205,3,158,173
205,3,158,180
205,3,320,180
205,3,320,64
205,4,112,103
205,4,3,124
205,4,0,125
205,4,0,180
205,4,89,180
205,4,95,173
205,4,102,167
205,4,111,144
205,4,117,138
205,4,119,129
205,4,118,128
205,4,116,107
205,4,114,103
205,5,124,152
205,5,116,163
205,5,105,176
205,5,102,180
205,5,124,180
205,5,127,168
205,5,128,162
205,5,125,152
206,0,0,0
206,0,0,43
206,0,44,38
206,0,48,36
206,0,44,0
206,1,52,0
206,1,52,11
206,1,54,32
206,1,55,36
206,1,70,35
206,1,320,6
206,1,320,0
206,2,319,20
206,2,18,60
206,2,3,62
206,2,0,63
206,2,0,101
206,2,21,98
206,2,117,82
206,2,117,72
206,2,123,61
206,2,126,59
206,2,133,59
206,2,141,61
206,2,145,73
206,2,145,77
206,2,166,74
206,2,318,49
206,2,320,48
206,2,320,20
206,3,317,62
206,3,152,92
206,3,148,93
206,3,150,97
206,3,153,101
206,3,156,110
206,3,156,122
206,3,154,134
206,3,153,138
206,3,155,149
206,3,160,158
206,3,160,169
206,3,158,176
206,3,158,180
206,3,320,180
206,3,320,62
206,4,102,101
206,4,96,104
206,4,80,105
206,4,72,107
206,4,63,112
206,4,60,118
206,4,49,122
206,4,49,120
206,4,44,119
206,4,43,117
206,4,49,116
206,4,58,111
206,4,58,110
206,4,47,111
206,4,3,119
206,4,0,120
206,4,0,180
206,4,112,180
206,4,117,175
206,4,123,149
206,4,126,144
206,4,125,136
206,4,122,128
206,4,120,125
206,4,120,109
206,4,118,105
206,4,110,102
206,5,58,109
207,0,0,0
207,0,0,37
207,0,16,36
207,0,52,32
207,0,56,31
207,0,56,22
207,0,54,0
207,1,62,0
207,1,62,10
207,1,64,30
207,1,80,29
207,1,318,3
207,1,320,2
207,1,320,0
207,2,312,18
207,2,0,57
207,2,0,95
207,2,12,94
207,2,115,78
207,2,120,77
207,2,120,69
207,2,125,58
207,2,129,55
207,2,144,56
207,2,147,66
207,2,148,72
207,2,160,71
207,2,315,47
207,2,320,46
207,2,320,18
207,3,316,60
207,3,152,88
207,3,150,90
207,3,156,97
207,3,159,107
207,3,159,119
207,3,156,133
207,3,157,145
207,3,162,155
207,3,162,165
207,3,157,177
207,3,157,180
207,3,320,180
207,3,320,60
207,4,87,99
207,4,0,114
207,4,0,180
207,4,126,180
207,4,128,166
207,4,132,156
207,4,130,143
207,4,126,126
207,4,123,122
207,4,123,106
207,4,119,105
207,4,106,106
207,4,101,110
207,4,80,116
207,4,71,124
207,4,70,132
207,4,65,134
207,4,59,137
207,4,58,135
207,4,53,135
207,4,54,133
207,4,61,129
207,4,71,120
207,4,75,115
207,4,79,110
207,4,92,100
207,4,92,99
208,0,0,0
208,0,0,31
208,0,10,31
208,0,59,26
208,0,65,25
208,0,64,4
208,0,63,0
208,1,72,0
208,1,73,21
208,1,74,24
208,1,88,23
208,1,304,1
208,1,304,0
208,2,318,14
208,2,3,51
208,2,0,52
208,2,0,89
208,2,14,88
208,2,117,73
208,2,123,72
208,2,123,63
208,2,128,53
208,2,132,50
208,2,139,50
208,2,146,52
208,2,150,61
208,2,150,68
208,2,200,61
208,2,317,44
208,2,320,43
208,2,320,14
208,3,314,58
208,3,157,83
208,3,153,85
208,3,159,94
208,3,162,104
208,3,161,121
208,3,158,129
208,3,159,141
208,3,164,152
208,3,163,162
208,3,154,178
208,3,153,180
208,3,320,180
208,3,320,58
208,4,113,90
208,4,0,108
208,4,0,180
208,4,126,180
208,4,128,175
208,4,131,158
208,4,134,150
208,4,130,128
208,4,127,118
208,4,126,117
208,4,125,104
208,4,112,107
208,4,107,112
208,4,99,117
208,4,87,124
208,4,82,132
208,4,81,141
208,4,74,148
208,4,70,147
208,4,67,148
208,4,67,144
208,4,71,142
208,4,79,131
208,4,84,119
208,4,96,104
208,4,99,101
208,4,110,95
208,4,115,90
209,0,0,0
209,0,0,26
209,0,26,24
209,0,68,20
209,0,74,19
209,0,74,10
209,0,73,0
209,1,82,0
209,1,83,18
209,1,100,17
209,1,268,1
209,1,268,0
209,2,318,11
209,2,7,45
209,2,0,46
209,2,0,84
209,2,47,78
209,2,121,68
209,2,125,67
209,2,125,58
209,2,131,46
209,2,133,44
209,2,143,44
209,2,148,46
209,2,151,51
209,2,152,60
209,2,151,63
209,2,165,62
209,2,320,41
209,2,320,11
209,3,318,55
209,3,156,79
209,3,161,89
209,3,164,100
209,3,164,113
209,3,162,118
209,3,163,133
209,3,165,148
209,3,164,157
209,3,163,174
209,3,162,180
209,3,320,180
209,3,320,55
209,4,116,85
209,4,1,102
209,4,0,103
209,4,0,180
209,4,123,180
209,4,128,166
209,4,131,161
209,4,135,148
209,4,134,134
209,4,130,114
209,4,128,111
209,4,127,101
209,4,118,104
209,4,112,108
209,4,109,114
209,4,98,123
209,4,95,125
209,4,93,134
209,4,92,136
209,4,93,143
209,4,88,152
209,4,85,151
209,4,80,152
209,4,83,147
209,4,87,139
209,4,90,122
209,4,99,103
209,4,109,95
209,4,119,86
209,5,150,179
210,0,0,0
210,0,0,21
210,0,28,19
210,0,83,14
210,0,83,6
210,0,82,0
210,1,92,0
210,1,92,10
210,1,93,13
210,1,152,8
210,1,231,1
210,1,231,0
210,2,313,9
210,2,7,40
210,2,0,41
210,2,0,78
210,2,16,77
210,2,128,63
210,2,128,51
210,2,133,41
210,2,136,38
210,2,146,38
210,2,150,39
210,2,154,47
210,2,155,53
210,2,152,59
210,2,168,58
210,2,320,39
210,2,320,9
210,3,312,54
210,3,159,75
210,3,164,85
210,3,166,91
210,3,168,112
210,3,172,129
210,3,173,132
210,3,174,156
210,3,175,167
210,3,174,180
210,3,320,180
210,3,320,54
210,4,115,81
210,4,5,96
210,4,0,97
210,4,0,180
210,4,119,180
210,4,127,161
210,4,134,151
210,4,136,144
210,4,135,122
210,4,132,107
210,4,130,105
210,4,129,97
210,4,123,99
210,4,115,104
210,4,112,112
210,4,102,123
210,4,103,131
210,4,102,133
210,4,104,137
210,4,103,144
210,4,100,150
210,4,98,149
210,4,94,151
210,4,95,146
210,4,98,136
210,4,97,129
210,4,96,121
210,4,101,102
210,4,112,91
210,4,119,83
210,4,120,81
210,5,101,131
210,6,164,154
210,6,153,168
210,6,150,172
210,6,149,180
210,6,159,180
210,6,164,176
210,6,164,171
210,6,157,175
210,6,163,166
210,6,167,161
210,6,166,154
211,0,0,0
211,0,0,17
211,0,30,15
211,0,91,10
211,0,92,6
211,0,91,0
211,1,101,0
211,1,102,9
211,1,201,1
211,1,201,0
211,2,318,7
211,2,7,36
211,2,0,37
211,2,0,74
211,2,15,73
211,2,128,60
211,2,131,59
211,2,131,46
211,2,137,34
211,2,138,33
211,2,150,33
211,2,153,34
211,2,157,42
211,2,158,47
211,2,154,56
211,2,163,56
211,2,319,38
211,2,320,37
211,2,320,7
211,3,312,53
211,3,169,71
211,3,163,72
211,3,170,88
211,3,175,107
211,3,181,123
211,3,182,125
211,3,185,152
211,3,186,156
211,3,184,180
211,3,320,180
211,3,320,53
211,4,114,78
211,4,3,92
211,4,0,93
211,4,0,180
211,4,118,180
211,4,124,164
211,4,130,153
211,4,136,144
211,4,137,140
211,4,136,115
211,4,134,102
211,4,131,95
211,4,130,92
211,4,118,100
211,4,117,107
211,4,109,118
211,4,111,123
211,4,111,126
211,4,113,130
211,4,114,135
211,4,112,145
211,4,106,144
211,4,108,134
211,4,108,127
211,4,103,123
211,4,102,121
211,4,103,104
211,4,105,97
211,4,114,87
211,4,120,80
211,4,120,78
211,5,163,115
211,5,163,129
211,5,167,141
211,5,166,148
211,5,163,153
211,5,154,164
211,5,152,170
211,5,151,180
211,5,166,180
211,5,171,172
211,5,175,170
211,5,175,163
211,5,171,167
211,5,168,168
211,5,174,158
211,5,177,154
211,5,176,148
211,5,169,131
211,5,167,118
211,5,165,115
211,6,170,176
212,0,0,0
212,0,0,14
212,0,12,14
212,0,93,8
212,0,100,7
212,0,100,0
212,1,111,0
212,1,111,6
212,1,133,5
212,1,187,1
212,1,187,0
212,2,317,7
212,2,1,34
212,2,0,35
212,2,0,71
212,2,18,70
212,2,132,58
212,2,134,56
212,2,133,44
212,2,139,32
212,2,141,30
212,2,150,29
212,2,156,31
212,2,159,36
212,2,160,45
212,2,156,53
212,2,156,55
212,2,179,53
212,2,312,39
212,2,320,38
212,2,320,7
212,3,316,53
212,3,168,70
212,3,166,72
212,3,171,80
212,3,182,106
212,3,189,120
212,3,194,148
212,3,193,172
212,3,188,176
212,3,184,177
212,3,184,180
212,3,320,180
212,3,320,53
212,4,116,76
212,4,3,89
212,4,0,90
212,4,0,180
212,4,118,180
212,4,121,172
212,4,129,153
212,4,135,145
212,4,137,139
212,4,137,113
212,4,134,97
212,4,131,90
212,4,120,97
212,4,118,106
212,4,114,112
212,4,116,116
212,4,119,119
212,4,116,120
212,4,120,124
212,4,121,128
212,4,119,137
212,4,116,137
212,4,114,137
212,4,116,122
212,4,114,120
212,4,107,117
212,4,106,115
212,4,106,96
212,4,120,78
212,4,121,76
212,5,131,89
212,6,167,107
212,6,164,112
212,6,164,128
212,6,167,138
212,6,167,145
212,6,165,150
212,6,156,160
212,6,153,171
212,6,153,179
212,6,155,180
212,6,179,180
212,6,179,178
212,6,176,178
212,6,175,176
212,6,174,174
212,6,177,168
212,6,184,162
212,6,184,156
212,6,178,161
212,6,179,157
212,6,185,147
212,6,184,142
212,6,176,125
212,6,174,114
212,6,168,107
212,7,178,170
212,8,177,172
212,9,176,174
212,9,177,176
213,0,0,0
213,0,0,14
213,0,34,12
213,0,108,7
213,0,108,0
213,1,119,0
213,1,119,6
213,1,167,3
213,1,197,1
213,1,197,0
213,2,314,9
213,2,5,33
213,2,0,34
213,2,0,70
213,2,19,69
213,2,134,58
213,2,136,57
213,2,136,42
213,2,141,32
213,2,144,29
213,2,154,29
213,2,159,30
213,2,161,34
213,2,163,44
213,2,158,53
213,2,158,55
213,2,176,54
213,2,311,41
213,2,320,40
213,2,320,9
213,3,317,55
213,3,174,70
213,3,169,71
213,3,177,86
213,3,191,109
213,3,194,115
213,3,198,137
213,3,200,144
213,3,200,166
213,3,191,173
213,3,190,177
213,3,186,176
213,3,185,174
213,3,182,176
213,3,183,171
213,3,180,171
213,3,184,162
213,3,190,157
213,3,191,154
213,3,189,151
213,3,184,155
213,3,187,148
213,3,190,143
213,3,189,138
213,3,181,123
213,3,179,113
213,3,170,105
213,3,166,109
213,3,164,113
213,3,164,129
213,3,167,139
213,3,167,146
213,3,164,152
213,3,155,163
213,3,152,174
213,3,153,179
213,3,154,180
213,3,320,180
213,3,320,55
213,4,117,76
213,4,2,88
213,4,0,89
213,4,0,180
213,4,119,180
213,4,122,171
213,4,128,155
213,4,135,146
213,4,137,139
213,4,137,112
213,4,134,95
213,4,132,89
213,4,123,94
213,4,120,98
213,4,120,103
213,4,117,107
213,4,117,109
213,4,121,111
213,4,120,114
213,4,123,117
213,4,124,122
213,4,123,131
213,4,118,130
213,4,119,115
213,4,110,114
213,4,108,110
213,4,107,94
213,4,114,86
213,4,121,77
213,5,184,166
213,6,187,168
213,7,183,169
214,0,0,0
214,0,0,14
214,0,16,14
214,0,114,8
214,0,116,7
214,0,115,0
214,1,127,0
214,1,127,7
214,1,229,1
214,1,229,0
214,2,313,12
214,2,0,34
214,2,0,70
214,2,10,70
214,2,137,59
214,2,137,44
